X,Y,CCN,REPORT_DAT,SHIFT,METHOD,OFFENSE,BLOCK,XBLOCK,YBLOCK,WARD,ANC,DISTRICT,PSA,NEIGHBORHOOD_CLUSTER,BLOCK_GROUP,CENSUS_TRACT,VOTING_PRECINCT,LATITUDE,LONGITUDE,BID,START_DATE,END_DATE,OBJECTID,OCTO_RECORD_ID
397904.4,140846.07,25137357,2025/09/08 18:12:44+00,DAY,OTHERS,THEFT/OTHER,3639 - 3649 BLOCK OF GEORGIA AVENUE NW,397904.4,140846.07,1,1E,4,409,Cluster 2,003100 2,3100,Precinct 43,38.93549724,-77.02417051,,2025/09/08 16:43:00+00,2025/09/08 16:49:00+00,811628666,
397229.1,138975.93,25137769,2025/09/09 13:39:56+00,DAY,OTHERS,THEFT/OTHER,2100 - 2199 BLOCK OF 14TH STREET NW,397229.1,138975.93,1,1B,3,305,Cluster 3,004401 2,4401,Precinct 22,38.91864856,-77.03195182,,2025/09/09 13:00:00+00,2025/09/09 13:10:00+00,811628667,
398910.52,142957.61,25145990,2025/09/24 20:15:44+00,EVENING,OTHERS,MOTOR VEHICLE THEFT,100 - 199 BLOCK OF INGRAHAM STREET NW,398910.52,142957.61,4,4D,4,403,Cluster 18,002102 3,2102,Precinct 57,38.95452041,-77.01256934,,2025/09/24 13:39:00+00,2025/09/24 17:05:00+00,811628697,
399868.92,143373.54,25149593,2025/10/01 00:43:46+00,EVENING,OTHERS,THEFT/OTHER,310 - 399 BLOCK OF RIGGS ROAD NE,399868.92,143373.54,4,4B,4,406,Cluster 19,009507 1,9507,Precinct 65,38.95826789,-77.00151235,,2025/09/30 15:00:00+00,2025/09/30 15:30:00+00,811628698,
396748.25,138470.4,25424135,2025/09/25 10:02:18+00,MIDNIGHT,OTHERS,THEFT/OTHER,1600 - 1699 BLOCK OF S STREET NW,396748.25,138470.4,2,2B,3,301,Cluster 6,004201 1,4201,Precinct 141,38.91409293,-77.03749421,,2025/09/23 19:45:00+00,2025/09/24 19:45:00+00,811628716,
398151.32,140977.17,25136281,2025/09/06 15:22:00+00,DAY,OTHERS,THEFT/OTHER,3644 - 3699 BLOCK OF WARDER STREET NW,398151.32,140977.17,1,1E,4,409,Cluster 2,003200 1,3200,Precinct 43,38.93667878,-77.0213229,,2025/09/06 15:09:00+00,2025/09/06 15:12:00+00,811628766,
400962.33,137617.17,25424002,2025/09/13 14:31:26+00,DAY,OTHERS,THEFT/OTHER,1100 - 1199 BLOCK OF OWEN PLACE NE,400962.33,137617.17,5,5D,5,506,Cluster 23,008802 4,8802,Precinct 77,38.90641224,-76.98890508,,2025/09/06 04:00:00+00,2025/09/13 13:25:00+00,811628873,
404893.2619,135894.6645,25139613,2025/09/12 19:03:04+00,EVENING,OTHERS,THEFT F/AUTO,4100 - 4199 BLOCK OF AMES STREET NE,404893.2619,135894.6645,7,7F,6,603,Cluster 32,009603 1,9603,Precinct 102,38.89088219,-76.94359674,,2025/09/05 19:00:00+00,2025/09/11 21:00:00+00,811628882,
398758.71,145213.06,25139702,2025/09/12 21:56:21+00,EVENING,OTHERS,THEFT/OTHER,100 - 199 BLOCK OF CARROLL STREET NW,398758.71,145213.06,4,4B,4,401,Cluster 17,001702 2,1702,Precinct 63,38.97483787,-77.01432486,,2025/09/12 19:49:00+00,2025/09/12 20:53:00+00,811628883,
401406.57,137357.11,25138275,2025/09/10 13:14:05+00,DAY,OTHERS,MOTOR VEHICLE THEFT,1400 - 1499 BLOCK OF STAPLES STREET NE,401406.57,137357.11,5,5D,5,506,Cluster 23,008802 1,8802,Precinct 77,38.90406893,-76.98378386,,2025/09/10 11:32:00+00,2025/09/10 12:00:00+00,811629021,
399439.7,141530.35,25136406,2025/09/06 22:43:00+00,EVENING,KNIFE,ASSAULT W/DANGEROUS WEAPON,1 - 99 BLOCK OF FORT DRIVE NE,399439.7,141530.35,5,5A,4,405,Cluster 19,009511 1,9511,Precinct 44,38.94166376,-77.00646302,,2025/09/06 19:11:00+00,2025/09/06 20:13:00+00,811629112,
400233.79,136927.88,25137440,2025/09/08 20:50:11+00,EVENING,OTHERS,THEFT/OTHER,600 - 699 BLOCK OF H STREET NE,400233.79,136927.88,6,6C,1,104,Cluster 25,008302 2,8302,Precinct 83,38.90020336,-76.99730482,,2025/09/08 20:17:00+00,2025/09/08 20:30:00+00,811629113,
398099.08,137450.09,25137548,2025/09/09 00:12:30+00,EVENING,OTHERS,THEFT/OTHER,1100 - 1199 BLOCK OF 7TH STREET NW,398099.08,137450.09,2,2G,3,308,Cluster 8,004802 2,4802,Precinct 18,38.90490559,-77.02191568,,2025/09/08 22:20:00+00,2025/09/08 23:52:00+00,811629114,
400358.59,131626.89,25140017,2025/09/13 07:07:17+00,MIDNIGHT,OTHERS,ROBBERY,2705 - 2724 BLOCK OF MARTIN LUTHER KING JR AVENUE SE,400358.59,131626.89,8,8C,7,703,Cluster 43,010400 3,10400,Precinct 119,38.85244991,-76.99586886,,2025/09/13 04:41:00+00,2025/09/13 05:15:00+00,811629115,
400083.81,142738.95,25423923,2025/09/10 11:32:06+00,DAY,OTHERS,THEFT/OTHER,300 - 499 BLOCK OF GALLOWAY STREET NE,400083.81,142738.95,5,5A,4,406,Cluster 19,009508 4,9508,Precinct 66,38.95255134,-76.99903311,,2025/08/15 13:00:00+00,2025/09/06 14:00:00+00,811629117,
398008.01,136402.13,25424242,2025/10/01 16:02:12+00,DAY,OTHERS,THEFT/OTHER,400 - 499 BLOCK OF 8TH STREET NW,398008.01,136402.13,2,2C,1,102,Cluster 8,005802 4,5802,Precinct 143,38.89546499,-77.02296259,DOWNTOWN,2025/09/12 12:00:00+00,2025/09/18 02:00:00+00,811629174,
395007.45,137489.2,25138598,2025/09/10 22:49:36+00,EVENING,OTHERS,THEFT/OTHER,2800 - 2899 BLOCK OF M STREET NW,395007.45,137489.2,2,2E,2,206,Cluster 4,000102 3,102,Precinct 5,38.90524579,-77.05755932,GEORGETOWN,2025/09/10 21:53:00+00,2025/09/10 22:49:00+00,811629275,
396891.66,139999.23,25139673,2025/09/12 20:26:14+00,EVENING,OTHERS,THEFT/OTHER,3000 - 3099 BLOCK OF 15TH STREET NW,396891.66,139999.23,1,1A,3,302,Cluster 2,002802 3,2802,Precinct 36,38.92786565,-77.03584755,,2025/09/09 17:00:00+00,2025/09/12 20:11:00+00,811629276,
401745.63,135527.82,25140333,2025/09/14 00:31:10+00,EVENING,OTHERS,THEFT/OTHER,1700 - 1799 BLOCK OF INDEPENDENCE AVENUE SE,401745.63,135527.82,7,7D,1,107,Cluster 26,006801 1,6801,Precinct 87,38.88758941,-76.97987954,,2025/09/13 19:00:00+00,2025/09/13 22:57:00+00,811629277,
393173.95,142324.53,25140713,2025/09/14 17:11:32+00,DAY,OTHERS,THEFT/OTHER,4500 - 4599 BLOCK OF 40TH STREET NW,393173.95,142324.53,3,3E,2,202,Cluster 11,001100 4,1100,Precinct 32,38.94879161,-77.07874589,,2025/09/14 16:42:00+00,,811629278,
404363.92,136794.31,25138210,2025/09/10 07:37:04+00,MIDNIGHT,OTHERS,MOTOR VEHICLE THEFT,630 - 649 BLOCK OF KENILWORTH TERRACE NE,404363.92,136794.31,7,7D,6,601,Cluster 30,009602 3,9602,Precinct 100,38.89898932,-76.9496926,,2025/09/10 03:33:00+00,2025/09/10 04:23:00+00,811629554,
399214.79,137753.75,25143414,2025/09/19 18:52:39+00,DAY,OTHERS,THEFT/OTHER,1200 - 1499 BLOCK OF NORTH CAPITOL STREET,399214.79,137753.75,5,5E,3,308,Cluster 21,004600 1,4600,Precinct 19,38.90764277,-77.00905302,,2025/09/19 18:09:00+00,2025/09/19 18:40:00+00,811629770,
396324.27,139443.47,25145586,2025/09/23 20:42:10+00,EVENING,OTHERS,THEFT/OTHER,1781 - 1799 BLOCK OF COLUMBIA ROAD NW,396324.27,139443.47,1,1C,3,303,Cluster 1,003802 1,3802,Precinct 24,38.922857,-77.04238811,ADAMS MORGAN,2025/09/23 18:32:00+00,2025/09/23 19:59:00+00,811629771,
404284.62,136147.62,25148739,2025/09/29 16:09:10+00,DAY,OTHERS,ROBBERY,3844 - 3899 BLOCK OF MINNESOTA AVENUE NE,404284.62,136147.62,7,7F,6,603,Cluster 32,009603 2,9603,Precinct 102,38.89316409,-76.9506108,,2025/09/13 01:30:00+00,2025/09/13 02:00:00+00,811629772,
401418.88,135773.25,25149732,2025/10/01 11:56:12+00,DAY,OTHERS,THEFT F/AUTO,15TH STREET NE AND EAST CAPITOL STREET,401418.88,135773.25,6,7D,1,108,Cluster 26,006700 1,6700,Precinct 88,38.88980092,-76.98364522,,2025/09/30 12:00:00+00,2025/09/30 15:00:00+00,811629773,
397330.13,138792.9,25140711,2025/09/14 17:18:20+00,DAY,OTHERS,THEFT/OTHER,1300 - 1399 BLOCK OF U STREET NW,397330.13,138792.9,1,1B,3,305,Cluster 3,004402 1,4402,Precinct 22,38.91700008,-77.03078611,,2025/09/14 16:20:00+00,2025/09/14 16:27:00+00,811629801,
397029.06,140633.18,25149015,2025/09/29 23:59:53+00,EVENING,OTHERS,THEFT/OTHER,1400 - 1509 BLOCK OF MERIDIAN PLACE NW,397029.06,140633.18,1,1A,4,408,Cluster 2,002801 1,2801,Precinct 41,38.93357694,-77.0342657,,2025/09/23 19:39:00+00,2025/09/24 05:30:00+00,811629828,
394010.44,138833.16,25142758,2025/09/18 17:24:15+00,DAY,OTHERS,THEFT F/AUTO,2001 - 2112 BLOCK OF WISCONSIN AVENUE NW,394010.44,138833.16,3,3B,2,204,Cluster 14,000400 2,400,Precinct 12,38.9173464,-77.0690656,,2025/09/17 18:35:00+00,2025/09/17 18:45:00+00,811629928,
397425.76,142721.24,25145492,2025/09/23 16:35:48+00,DAY,OTHERS,THEFT F/AUTO,5100 - 5199 BLOCK OF 13TH STREET NW,397425.76,142721.24,4,4E,4,403,Cluster 18,002002 3,2002,Precinct 54,38.95238803,-77.02969815,,2025/09/23 16:05:00+00,2025/09/23 16:25:00+00,811630090,
397115.78,137977.23,25146989,2025/09/26 06:52:28+00,MIDNIGHT,OTHERS,THEFT/OTHER,1400 - 1499 BLOCK OF P STREET NW,397115.78,137977.23,2,2F,2,208,Cluster 7,005203 2,5203,Precinct 16,38.90965158,-77.03325434,,2025/09/26 05:06:00+00,2025/09/26 05:34:00+00,811630091,
397815.8,141851.37,25150567,2025/10/03 02:15:55+00,EVENING,GUN,ROBBERY,4400 - 4499 BLOCK OF 9TH STREET NW,397815.8,141851.37,4,4C,4,407,Cluster 18,002400 2,2400,Precinct 46,38.94455306,-77.02519562,,2025/10/02 20:08:00+00,2025/10/03 00:52:00+00,811630092,
402835.66,139626.54,25423985,2025/09/12 21:02:26+00,EVENING,OTHERS,THEFT F/AUTO,2800 - 2999 BLOCK OF EVARTS STREET NE,402835.66,139626.54,5,5C,5,503,Cluster 22,011100 1,11100,Precinct 71,38.92450926,-76.96729873,,2025/08/29 12:30:00+00,2025/08/29 14:30:00+00,811630150,
399058.28,137708.63,25138898,2025/09/11 16:14:26+00,DAY,OTHERS,MOTOR VEHICLE THEFT,1 - 99 BLOCK OF N STREET NW,399058.28,137708.63,5,5E,3,308,Cluster 21,004600 1,4600,Precinct 19,38.90723616,-77.01085743,,2025/09/11 13:47:00+00,2025/09/11 14:58:00+00,811630182,
394450.62,137863.91,25136508,2025/09/07 00:53:53+00,EVENING,OTHERS,THEFT/OTHER,1401 - 1498 BLOCK OF WISCONSIN AVENUE NW,394450.62,137863.91,2,2E,2,206,Cluster 4,000102 2,102,Precinct 5,38.90861796,-77.06398206,GEORGETOWN,2025/09/07 00:08:00+00,2025/09/07 00:35:00+00,811630302,
400384.41,135898.92,25138141,2025/09/10 01:42:30+00,EVENING,OTHERS,THEFT F/AUTO,700 - 799 BLOCK OF A STREET NE,400384.41,135898.92,6,6C,1,108,Cluster 26,008200 1,8200,Precinct 85,38.89093406,-76.99556901,,2025/09/09 17:00:00+00,2025/09/09 20:35:00+00,811630303,
397162.06,140182.43,25144749,2025/09/23 03:54:10+00,MIDNIGHT,OTHERS,THEFT/OTHER,3100 - 3299 BLOCK OF 14TH STREET NW,397162.06,140182.43,1,1A,3,302,Cluster 2,002802 1,2802,Precinct 39,38.92951689,-77.03272986,,2025/09/22 02:17:00+00,2025/09/22 03:18:00+00,811630304,
395766.7,137555.93,25145019,2025/09/22 19:37:23+00,EVENING,OTHERS,THEFT/OTHER,1200 - 1249 BLOCK OF 22ND STREET NW,395766.7,137555.93,2,2A,2,208,Cluster 5,005501 1,5501,Precinct 4,38.9058509,-77.0488063,,2025/09/22 18:00:00+00,,811630333,
398604.64,133801.49,25142250,2025/09/17 15:54:29+00,DAY,OTHERS,THEFT F/AUTO,300 - 379 BLOCK OF P STREET SW,398604.64,133801.49,6,6D,1,105,Cluster 9,011001 1,11001,Precinct 127,38.87203858,-77.01607968,,2025/09/17 13:33:00+00,2025/09/17 13:50:00+00,811630474,
400846.15,137116.19,25142454,2025/09/17 22:39:30+00,EVENING,OTHERS,MOTOR VEHICLE THEFT,900 - 999 BLOCK OF 12TH STREET NE,400846.15,137116.19,6,6A,1,104,Cluster 25,008410 1,8410,Precinct 82,38.90189935,-76.99024516,,2025/09/17 14:00:00+00,2025/09/17 18:00:00+00,811630475,
400937.88,133147.7,25142649,2025/09/18 11:31:27+00,DAY,OTHERS,THEFT F/AUTO,2000 - 2098 BLOCK OF MARTIN LUTHER KING JR AVENUE SE,400937.88,133147.7,8,8A,7,701,Cluster 28,007503 1,7503,Precinct 114,38.86614958,-76.98919307,ANACOSTIA,2025/09/17 20:00:00+00,2025/09/17 21:15:00+00,811630476,
399272.37,136594.95,25143578,2025/09/20 02:16:35+00,EVENING,OTHERS,MOTOR VEHICLE THEFT,1 - 99 BLOCK OF MASSACHUSETTS AVENUE NE,399272.37,136594.95,6,6C,1,102,Cluster 25,010603 1,10603,Precinct 144,38.89720394,-77.00838793,CAPITOL HILL,2025/09/19 22:02:00+00,2025/09/19 23:29:00+00,811630477,
396107.33,138182.6,25148499,2025/09/29 00:49:12+00,EVENING,OTHERS,THEFT/OTHER,1600 - 1639 BLOCK OF 20TH STREET NW,396107.33,138182.6,2,2B,2,208,Cluster 6,005502 1,5502,Precinct 14,38.91149773,-77.04488269,DUPONT CIRCLE,2025/09/28 22:30:00+00,2025/09/29 00:00:00+00,811630478,
396745.79,138552.57,25150117,2025/10/02 00:18:50+00,EVENING,OTHERS,THEFT/OTHER,1600 - 1699 BLOCK OF SWANN STREET NW,396745.79,138552.57,2,2B,3,301,Cluster 6,004201 1,4201,Precinct 141,38.91483314,-77.03752296,,2025/09/30 18:00:00+00,2025/09/30 18:30:00+00,811630479,
401521.47,136902.83,25145749,2025/09/24 00:05:31+00,EVENING,OTHERS,THEFT/OTHER,1500 - 1599 BLOCK OF BENNING ROAD NE,401521.47,136902.83,5,5D,5,507,Cluster 23,008904 1,8904,Precinct 79,38.89997642,-76.98246021,,2025/09/23 22:00:00+00,2025/09/23 22:20:00+00,811630676,
399756.85,137184.47,25146112,2025/09/24 18:14:08+00,DAY,OTHERS,THEFT/OTHER,200 - 299 BLOCK OF K STREET NE,399756.85,137184.47,6,6C,5,501,Cluster 25,010602 4,10602,Precinct 144,38.90251482,-77.00280318,NOMA,2025/09/24 17:44:00+00,2025/09/24 18:14:00+00,811630677,
400034.42,143627.2,25423904,2025/09/09 12:02:21+00,DAY,OTHERS,THEFT/OTHER,500 - 599 BLOCK OF RIGGS ROAD NE,400034.42,143627.2,4,4B,4,406,Cluster 19,009505 3,9505,Precinct 65,38.96055293,-76.99960286,,2025/08/31 13:25:00+00,2025/08/31 13:25:00+00,811630679,
396523.77,137976.79,25423899,2025/09/06 14:01:28+00,DAY,OTHERS,THEFT/OTHER,1700 - 1799 BLOCK OF P STREET NW,396523.77,137976.79,2,2B,2,208,Cluster 6,005303 2,5303,Precinct 15,38.90964547,-77.04008007,,2025/08/23 16:52:00+00,2025/08/23 16:52:00+00,811630747,
397854.45,140871.07,25424142,2025/09/25 11:01:52+00,DAY,OTHERS,THEFT/OTHER,3640 - 3699 BLOCK OF NEW HAMPSHIRE AVENUE NW,397854.45,140871.07,4,4C,4,404,Cluster 18,002503 2,2503,Precinct 49,38.93572233,-77.02474671,,2025/09/24 12:15:00+00,2025/09/25 01:15:00+00,811630748,
398758.71,145213.06,25147856,2025/09/27 21:35:26+00,EVENING,OTHERS,THEFT/OTHER,100 - 199 BLOCK OF CARROLL STREET NW,398758.71,145213.06,4,4B,4,401,Cluster 17,001702 2,1702,Precinct 63,38.97483787,-77.01432486,,2025/09/27 18:47:00+00,2025/09/27 19:20:00+00,811630843,
405043.12,133408.25,25148241,2025/09/28 13:43:38+00,DAY,OTHERS,THEFT F/AUTO,4200 - 4248 BLOCK OF FORT DUPONT TERRACE SE,405043.12,133408.25,7,7B,6,605,Cluster 34,009902 1,9902,Precinct 110,38.86848276,-76.94188761,,2025/09/26 02:00:00+00,2025/09/26 15:00:00+00,811630844,
396736.24,140470.34,25150175,2025/10/02 03:13:25+00,MIDNIGHT,OTHERS,THEFT F/AUTO,1600 - 1699 BLOCK OF PARK ROAD NW,396736.24,140470.34,1,1D,3,302,Cluster 2,002703 2,2703,Precinct 40,38.93210899,-77.0376422,,2025/10/01 17:00:00+00,2025/10/01 18:00:00+00,811630845,
392993.14,139264.96,25141212,2025/09/15 17:19:41+00,DAY,OTHERS,THEFT/OTHER,2300 - 2399 BLOCK OF 41ST STREET NW,392993.14,139264.96,3,3B,2,204,Cluster 14,000300 2,300,Precinct 11,38.92122867,-77.08080049,,2025/09/14 22:49:00+00,2025/09/15 03:00:00+00,811630849,
397228.92,138182.19,25136235,2025/09/06 12:38:03+00,DAY,OTHERS,THEFT F/AUTO,1600 - 1617 BLOCK OF 14TH STREET NW,397228.92,138182.19,2,2F,3,301,Cluster 7,005202 3,5202,Precinct 16,38.91149829,-77.0319507,,2025/09/06 06:39:00+00,2025/09/06 06:59:00+00,811631010,
398010.08,138818.94,25137345,2025/09/08 17:43:01+00,DAY,OTHERS,THEFT/OTHER,2000 - 2099 BLOCK OF 8TH STREET NW,398010.08,138818.94,1,1B,3,305,Cluster 3,003500 3,3500,Precinct 37,38.91723646,-77.02294573,,2025/09/08 16:50:00+00,2025/09/08 17:00:00+00,811631011,
397577.63,143785.94,25145999,2025/09/24 17:43:46+00,DAY,OTHERS,ROBBERY,5900 - 5999 BLOCK OF GEORGIA AVENUE NW,397577.63,143785.94,4,4B,4,402,Cluster 17,001901 1,1901,Precinct 58,38.96197956,-77.02794983,,2025/09/24 14:29:00+00,2025/09/24 14:30:00+00,811631024,
399489.6,137576.25,25137876,2025/09/09 17:28:38+00,DAY,OTHERS,THEFT/OTHER,1200 - 1229 BLOCK OF 1ST STREET NE,399489.6,137576.25,6,6E,5,501,Cluster 25,010601 2,10601,Precinct 144,38.90604399,-77.00588449,NOMA,2025/09/09 16:08:00+00,2025/09/09 17:15:00+00,811631029,
397171.11,137408.25,25138361,2025/09/10 14:54:52+00,DAY,OTHERS,THEFT/OTHER,1100 - 1199 BLOCK OF VERMONT AVENUE NW,397171.11,137408.25,2,2C,2,207,Cluster 8,010100 3,10100,Precinct 17,38.90452619,-77.03261406,DOWNTOWN,2025/09/10 14:34:00+00,2025/09/10 14:38:00+00,811631030,
397497.82,138792.81,25141044,2025/09/15 06:16:46+00,MIDNIGHT,OTHERS,THEFT/OTHER,1200 - 1299 BLOCK OF U STREET NW,397497.82,138792.81,1,1B,3,305,Cluster 3,004402 1,4402,Precinct 22,38.91699977,-77.02885249,,2025/09/15 05:44:00+00,2025/09/15 06:16:00+00,811631031,
400846.14,142098.34,25143779,2025/09/20 05:29:08+00,MIDNIGHT,OTHERS,THEFT F/AUTO,4700 - 4799 BLOCK OF 12TH STREET NE,400846.14,142098.34,5,5A,4,405,Cluster 20,009509 2,9509,Precinct 66,38.94678014,-76.99023913,,2025/09/20 04:41:00+00,2025/09/20 05:29:00+00,811631032,
400589.8343,134826.0468,25146470,2025/09/25 11:04:13+00,DAY,OTHERS,THEFT/OTHER,900 - 999 BLOCK OF G STREET SE,400589.8343,134826.0468,6,6B,1,106,Cluster 26,007000 2,7000,Precinct 90,38.8812691,-76.99320206,,2025/09/22 00:00:00+00,2025/09/22 00:05:00+00,811631067,
400133.4286,130948.2555,25148323,2025/09/28 19:03:02+00,EVENING,OTHERS,THEFT/OTHER,500 - 699 BLOCK OF MELLON STREET SE,400133.4286,130948.2555,8,8C,7,707,Cluster 39,010400 3,10400,Precinct 123,38.84633653,-76.99846297,,2025/09/28 17:42:00+00,2025/09/28 18:15:00+00,811631068,
393645.65,140765.55,25148667,2025/09/29 12:32:40+00,DAY,OTHERS,THEFT/OTHER,3700 - 3749 BLOCK OF NEWARK STREET NW,393645.65,140765.55,3,3A,2,204,Cluster 14,001002 4,1002,Precinct 29,38.93475141,-77.07328988,,2025/09/29 11:47:00+00,2025/09/29 11:55:00+00,811631069,
395814.65,138162.51,25149834,2025/10/01 15:53:31+00,DAY,OTHERS,THEFT/OTHER,2120 - 2199 BLOCK OF MASSACHUSETTS AVENUE NW,395814.65,138162.51,2,2B,2,208,Cluster 6,005502 1,5502,Precinct 14,38.91131541,-77.04825718,,2025/09/19 22:00:00+00,2025/10/01 13:15:00+00,811631070,
397863.62,138792.33,25150626,2025/10/02 23:46:45+00,EVENING,OTHERS,BURGLARY,900 - 931 BLOCK OF U STREET NW,397863.62,138792.33,1,1B,3,305,Cluster 3,004401 3,4401,Precinct 137,38.91699641,-77.02463447,,2025/10/01 05:07:00+00,2025/10/01 05:09:00+00,811631071,
400589.75,136927.77,25139102,2025/09/11 20:30:35+00,EVENING,OTHERS,THEFT/OTHER,900 - 999 BLOCK OF H STREET NE,400589.75,136927.77,6,6A,1,104,Cluster 25,008410 1,8410,Precinct 82,38.90020221,-76.99320123,,2025/09/11 19:40:00+00,2025/09/11 19:50:00+00,811631261,
396660.62,137583.46,25139513,2025/09/12 17:31:40+00,DAY,OTHERS,THEFT/OTHER,1200 - 1221 BLOCK OF 17TH STREET NW,396660.62,137583.46,2,2C,2,208,Cluster 6,010700 2,10700,Precinct 17,38.90610275,-77.03850031,GOLDEN TRIANGLE,2025/09/11 19:55:00+00,2025/09/11 21:00:00+00,811631262,
402921.9,139596.82,25142225,2025/09/17 15:12:05+00,DAY,OTHERS,THEFT/OTHER,2615 - 2699 BLOCK OF BLADENSBURG ROAD NE,402921.9,139596.82,5,5C,5,503,Cluster 24,011100 1,11100,Precinct 71,38.92424125,-76.96630432,,2025/09/17 14:23:00+00,2025/09/17 14:46:00+00,811631584,
400268.5,130332.13,25144840,2025/09/22 14:53:35+00,DAY,OTHERS,MOTOR VEHICLE THEFT,3304 - 3398 BLOCK OF 7TH STREET SE,400268.5,130332.13,8,8C,7,705,Cluster 39,009804 1,9804,Precinct 122,38.84078617,-76.99690725,,2025/09/22 10:37:00+00,2025/09/22 11:42:00+00,811631585,
404097.65,135820.12,25147854,2025/09/27 19:23:51+00,EVENING,OTHERS,ROBBERY,3652 - 3701 BLOCK OF MINNESOTA AVENUE NE,404097.65,135820.12,7,7F,6,603,Cluster 32,009603 3,9603,Precinct 102,38.89021474,-76.95276798,,2025/09/27 17:52:00+00,2025/09/27 19:24:00+00,811631586,
398814.16,138139.89,25423924,2025/09/10 11:32:11+00,DAY,OTHERS,THEFT/OTHER,100 - 299 BLOCK OF Q STREET NW,398814.16,138139.89,5,5E,3,308,Cluster 21,004600 2,4600,Precinct 19,38.9111208,-77.01367272,,2025/09/05 23:35:00+00,2025/09/06 23:35:00+00,811631624,
396738.21,140714.85,25147126,2025/09/26 15:18:35+00,DAY,OTHERS,THEFT/OTHER,3400 - 3430 BLOCK OF BROWN STREET NW,396738.21,140714.85,1,1D,3,302,Cluster 2,002703 1,2703,Precinct 40,38.93431162,-77.03762064,,2025/09/25 15:26:00+00,2025/09/25 16:30:00+00,811631674,
406127.1749,135335.1896,25146177,2025/09/24 20:06:46+00,EVENING,OTHERS,THEFT F/AUTO,5000 - 5099 BLOCK OF BASS PLACE SE,406127.1749,135335.1896,7,7E,6,604,Cluster 33,009904 2,9904,Precinct 104,38.8858345,-76.92937876,,2025/09/24 19:25:00+00,2025/09/24 19:45:00+00,811631755,
399778.82,137532.05,25148736,2025/09/29 16:35:43+00,DAY,OTHERS,THEFT/OTHER,201 - 299 BLOCK OF M STREET NE,399778.82,137532.05,6,6C,5,501,Cluster 25,010602 4,10602,Precinct 144,38.90564594,-77.00255001,NOMA,2025/09/29 14:00:00+00,2025/09/29 14:15:00+00,811631756,
397655.26,139709.67,25137267,2025/09/09 18:39:50+00,DAY,OTHERS,THEFT F/AUTO,2700 - 2799 BLOCK OF 11TH STREET NW,397655.26,139709.67,1,1A,3,304,Cluster 2,003500 1,3500,Precinct 37,38.92525957,-77.02704019,,2025/09/08 13:49:00+00,2025/09/08 15:55:00+00,811631757,
397904.58,138904.67,25137356,2025/09/08 18:02:41+00,DAY,OTHERS,THEFT/OTHER,900 - 913 BLOCK OF FLORIDA AVENUE NW,397904.58,138904.67,1,1B,3,305,Cluster 3,004401 3,4401,Precinct 137,38.9180085,-77.02416251,,2025/09/06 06:00:00+00,2025/09/08 17:59:00+00,811631758,
407163.81,135613.14,25142471,2025/09/17 23:03:45+00,EVENING,OTHERS,MOTOR VEHICLE THEFT,1 - 199 BLOCK OF 58TH STREET SE,407163.81,135613.14,7,7C,6,604,Cluster 33,009903 1,9903,Precinct 105,38.88833055,-76.91742771,,2025/09/17 21:59:00+00,2025/09/17 23:05:00+00,811631833,
401043.7433,129944.3913,25136725,2025/09/07 16:27:23+00,DAY,OTHERS,THEFT/OTHER,3900 - 3999 BLOCK OF 13TH STREET SE,401043.7433,129944.3913,8,8E,7,706,Cluster 39,009700 3,9700,Precinct 121,38.83729267,-76.98797809,,2025/09/07 12:49:00+00,2025/09/07 14:33:00+00,811631856,
397162.06,140182.43,25140226,2025/09/13 19:10:59+00,EVENING,OTHERS,THEFT/OTHER,3100 - 3299 BLOCK OF 14TH STREET NW,397162.06,140182.43,1,1A,3,302,Cluster 2,002802 1,2802,Precinct 39,38.92951689,-77.03272986,,2025/09/13 18:10:00+00,2025/09/13 18:40:00+00,811631857,
397162.13,140894.1,25139322,2025/09/12 04:08:09+00,MIDNIGHT,OTHERS,THEFT/OTHER,3523 - 3599 BLOCK OF 14TH STREET NW,397162.13,140894.1,1,1A,4,408,Cluster 2,002900 2,2900,Precinct 41,38.93592783,-77.032732,,2025/09/12 02:00:00+00,2025/09/12 04:00:00+00,811631858,
395448.7,139704.33,25138157,2025/09/10 02:34:11+00,EVENING,OTHERS,THEFT/OTHER,2650 - 2699 BLOCK OF CONNECTICUT AVENUE NW,395448.7,139704.33,3,3C,2,204,Cluster 15,000501 1,501,Precinct 136,38.92520281,-77.05248681,,2025/09/10 01:27:00+00,2025/09/10 02:34:00+00,811631894,
401014.0056,135210.2599,25136815,2025/09/07 17:42:36+00,DAY,OTHERS,THEFT/OTHER,300 - 399 BLOCK OF 13TH STREET SE,401014.0056,135210.2599,6,6B,1,107,Cluster 26,006900 1,6900,Precinct 91,38.88472985,-76.98831285,,2025/09/04 12:00:00+00,2025/09/05 21:00:00+00,811631923,
401973.12,136243.82,25148040,2025/09/28 02:34:13+00,EVENING,OTHERS,THEFT/OTHER,300 - 399 BLOCK OF 19TH STREET NE,401973.12,136243.82,7,7D,5,507,Cluster 25,007903 1,7903,Precinct 80,38.89403892,-76.97725539,,2025/09/28 01:39:00+00,2025/09/28 02:22:00+00,811631968,
